	iso	lang_name	bible_name	bible_id	population	country	video_date	audio_date	text_date	
	urd	Urdu	Indian Revised Version	URDIRV	10000000	India	NULL,NULL	2022-05-10	
	bsp	Ambai	2015 Edition	BSPPBT	4000	Guinea	NULL,NULL	2018-05-17	
	ted	Krumen, Tepo	1995 Edition	TEDWYI	28300	Ivory Coast	NULL	2022-05-02	2018-04-04	
	bng	Bengali - India	Easy-to-Read Version	BENWTC	3900	India	NULL	2021-05-04	2022-04-04	
	guk	Gumuz	2003 Bible Society of Ethiopia	GUKBSE	179000	Ethiopia	NULL	2022-02-08	2022-03-30	
	msc	Maninka, Sankaran	2015 Edition	MSCPBT	77000	Guinea	NULL,NULL	2018-03-22	
	guc	Wayuu	2002 Bible League International	GUCTBL	122000	Colombia	NULL	2022-03-02	2018-04-04	
	avu	Avokaya	2002 Wycliffe Bible Translators Inc.	AVUWBT	40000	South Sudan	NULL	2021-04-23	2018-04-04	
	hak	KAHAK	Kartidaya	HAKKTD	NULL	Indonesia	NULL	2022-01-25	NULL
	mir	Mixe, Guichicovi	1988 Bible League International	MIRTBL	20000	Mexico	NULL	2022-02-09	2018-04-13	
	cbl	Chin, Bualkhaw	2012 Bibles International	CFMBIV	2500	Myanmar (Burma)	NULL,NULL	2018-04-04	
	amk	Ambai	2010 Wycliffe Bible Translators, Inc	AMKWBT	10100	Indonesia	NULL	2021-11-05	2018-03-22	
	shn	Shan	2002 Thailand Bible Society	SHNSHN	3200000	Myanmar (Burma)	NULL	2022-03-02	2018-04-04	
	hin	Hindi	Holy Bible, Hindi Contemporary Version  ™	HINBIB	258000000	India	NULL	2021-06-01	2020-10-08	
	xon	Konkomba	2014 Wycliffe Bible Translators, Inc.	XONDPI	NULL	Ghana	NULL	2021-11-18	NULL
	eng	English	English Standard Version (Gideons)	ENGGID	58200000	United States	NULL	2021-08-11	2018-04-04	
	adx	Tibetan, Amdo	New Tibetan Version (Modern Literary)	ADXNVS	1800000	China	NULL	2021-06-17	2020-07-17	
	ron	Romanian	Interconfessional Version	RONBSR	19700000	Romania	NULL	2022-03-02	2018-04-04	
	maj	Mazateco, Jalapa de Diaz	1987 Bible League International	MAJBTT	17500	Mexico	NULL	2022-02-09	NULL
	xer	Xerénte	2006 Edition	XERJMN	1810	Brazil	NULL	2022-03-03	2018-12-03	
	zak	Zanaki	Wycliffe Bible Translators, Inc	ZAKWYI	100000	Tanzania	NULL	2022-03-03	2022-04-05	
	ctg	Chittagonian, Mussolmani	BSB Version	CTGBSB	13000000	Bangladesh	NULL	2021-05-24	2018-07-31	
	tel	Telugu	Grace Ministries	TELGMI	73800000	India	NULL	2022-03-02	2021-06-11	
	nim	Kinyiramba	2009 Bible Society of Tanzania	NIMBST	455000	Tanzania	NULL	2022-03-01	2018-04-04	
	yaq	Yaqui	2003 Wycliffe Bible Translators, Inc.	YAQTBL	11800	Mexico	NULL	2021-07-02	2019-02-13	
	eng	English	Contemporary English Version	ENGCEV	58200000	United States	NULL	2022-03-02	NULL
	sny	Saniyo-Hiyewe	2004 Wycliffe Bible Translators, Inc.	SNYWBT	1300	Papua New Guinea	NULL,NULL	2018-04-13	
	kjg	Khmu	Wycliffe Bible Translators, Inc.	KJGWBT	614000	Laos	NULL	2022-02-09	2022-04-06	
	fra	French	La Bible Du Semeur	FRABIB	53500000	France	NULL	2022-02-08	2022-03-16	
	nav	Navajo	1985 American Bible Society	NAVABS	171000	United States	NULL	2022-02-09	NULL
	dln	Darlong	2014 Edition	DLNBIV	6000	India	NULL,NULL	2018-04-04	
	kbp	Kabiyè	2011 Bibles International	KBPBIV	700000	Togo	NULL,NULL	2018-04-04	
	mug	Mousgoum	1964 Bible Society of Cameroon	MUGMUG	61500	Cameroon	NULL	2022-03-01	NULL
	swe	Swedish	Svenska Folkbibeln 98	SWESFB	8000000	Sweden	NULL	2022-03-02	2018-04-04	
	pan	Punjabi, Eastern	Indian Revised Version	PANDPI	NULL	India	NULL	2022-01-26	2021-10-26	
	kfx	Kulvi Outer Seraji	Kulvi Outer Seraji Bible	KFXKOS	NULL	India	NULL	2022-06-14	2022-06-21	
	bvz	Bauzi	2008 Yayasan Sumber Sejahtera	BVZYSS	1500	Indonesia	NULL	2021-05-30	2022-04-12	
	tzo	Tzotzil, Chenalhó	1997 Bible Society of Mexico	TZESBM	NULL	Mexico	NULL	2022-03-02	2018-03-22	
	kik	Kikuyu	Bible Society of Kenya	KIUDPI	6623000	Kenya	NULL	2021-05-04	NULL
	ory	Odia	Indian Revised Version (Davar Audio)	ORYDPI	32100000	India	NULL	2022-05-11	2022-05-10	
	bnj	Tawbuid, Eastern	1996 Edition	BNJOMF	7190	Philippines	NULL,NULL	2018-04-04	
	bul	Bulgarian	Contemporary Bulgarian	BULCBV	5660000	Bulgaria	NULL	2021-05-30	2021-02-24	
	giz	Guiziga, South	1996 Bible Society of Cameroon	GIZBSC	60000	Cameroon	NULL	2022-03-02	NULL
	hun	Hungarian	1590 KÃ¡roli Bible	HUNK90	9550000	Hungary	NULL,NULL	2018-12-06	
	apz	Safeyoka	1988 Wycliffe Bible Translators, Inc.	APZWBT	2390	Papua New Guinea	NULL,NULL	2020-01-15	
	snd	Sindhi	Bible Society of Pakistan	SNDCLB	18500000	India	NULL	2022-03-02	NULL
	sck	Asamiya Sadri	Indian Evangelical Mission	SCKIEA	NULL	India	NULL	2022-02-01	NULL
	tuf	U'wa	1987 Wycliffe Bible Translators, Inc.	TUFWYI	2500	Colombia	NULL	2022-03-02	2018-04-13	
	zpv	Zapoteco, San Baltazar Chichicapan	1990, Wycliffe Bible Translators, Inc.	ZPVTBL	2720	Mexico	NULL	2018-02-13	2018-05-17	
	aka	Akan: Fante	1982 Bible Society of Ghana	AKAFAN	NULL	Ghana	NULL	2021-04-22	NULL
	mbk	Malol	Wycliffe Bible Translators, Inc.	MBKWBT	3330	Papua New Guinea	NULL	2022-03-01	NULL
	tlf	Telefol	1988 Wycliffe Bible Translators, Inc.	TLFWBT	5400	Papua New Guinea	NULL,NULL	2018-04-13	
	omw	Omwunra-Toqura	2000, Wycliffe Bible Translators, Inc	OMWWBT	7000	Papua New Guinea	NULL	2022-03-01	2018-04-04	
	aai	Arifama-Miniafia	2009 Wycliffe Bible Translators, Inc.	AAIWBT	3470	Papua New Guinea	NULL,NULL	2018-04-13	
	geb	Kire	Fhe Baklemen Kaman Kamej	GEBPBT	2420	Papua New Guinea	NULL	2022-03-02	2018-05-17	
	ess	St. Lawrence Island Yupik	Wycliffe Bible Translators, Inc	ESSWYI	1400	United States	NULL	2022-02-08	2022-04-06	
	pse	Serawai	1995 Lembaga Alkitab Indonesia	PSELAI	590000	Indonesia	NULL	2022-03-02	2018-04-04	
	yss	Yessan-Mayo Yamano	1980, 2004 Lutheran Bible Translators	YSSYYV	1990	Papua New Guinea	NULL,NULL	2019-10-17	
	ewe	Ewe	Togo - Agbenya La ™ (Holy Bible, Ewé Contemporary Version ™)	EWEIBS	NULL	Ghana	NULL	2018-02-13	2018-09-17	
	ngl	Lomwe	1930 Scottish Bible Society	NGLLNT	1500000	Mozambique	NULL	2022-03-01	NULL
	gbk	Gaddi	DPI Version	GBKDPI	110000	India	NULL	2022-01-03	2022-03-01	
	abt	Ambulas (Maprik)	1983 Wycliffe Bible Translators, Inc.	ABTAMV	NULL	Papua New Guinea	NULL,NULL	2020-01-15	
	jav	Javanese	Kitab Sutji, Alkitab Jawa Formal	JAVLAI	84300000	Indonesia	NULL	2022-02-08	2020-07-13	
	tdy	Tadyawan	2004 by OMF International Philippines	TDYOMF	4150	Philippines	NULL	2022-03-02	NULL
	tha	Thai	Standard Version Revision	THARTS	20200000	Thailand	NULL	2022-03-02	2022-05-20	
	nsn	Nehan	2011 Wycliffe Bible Translators, Inc.	NSNWBT	6500	Papua New Guinea	NULL,NULL	2018-04-13	
	quc	K'iche', Cunén	2012 Larry Edward Marhenke & Sonya Louise Eidsvoog de Marhenke, y sus descendientes (and their descendents)	QUCLSM	NULL	Guatemala	NULL	2022-03-02	2018-04-04	
	kor	Korean	Korean Revised	KORKRV	42000000	South Korea	NULL,NULL	2018-04-09	
	ell	Greek	Spyros Filos Translation	ELLELL	10700000	Greece	NULL	2018-02-13	2018-03-22	
	arb	Arabic Standard	Standard Arabic (Gulf)	AFBGNV	NULL	Iran	NULL	2021-04-22	NULL
	cjs	Shor	2004, 2011 Institute for Bible Translation, Moscow	CJSIBT	2840	Russia	NULL	2021-05-24	2022-04-06	
	wed	Wedau	2010 Wycliffe Bible Translators, Inc.	WEDWBT	2200	Papua New Guinea	NULL,NULL	2018-05-16	
	ibo	Igbo	1970 Bible Society of Nigeria	IBODPI	18000000	Nigeria	NULL	2021-10-01	NULL
	spa	Spanish	La Santa Bíblia, Nueva Traducción Viviente	SPANTV	29900000	Spain	NULL	2022-05-27	NULL
	buk	Bukawa	2000 Lutheran Bible Translators Australia	BUKLBT	12000	Papua New Guinea	NULL,NULL	2018-04-13	
	bgt	Bughotu	Wycliffe Bible Translators, Inc. 2009	BGTNEW	4050	Solomon Islands	NULL	2021-10-28	2022-04-05	
	gug	Guarani, Paraguayan	Misión Nuevas Tribus, La Biblia Ilustrada	GUGGGG	4650000	Paraguay	NULL	2022-03-02	NULL
	alt	Altai, Southern	Wycliffe Russia	ALTWYR	57400	Russia	NULL	2021-09-08	NULL
	tiy	Téduray	2002 Wycliffe Bible Translators, Inc.	TIYWYI	50000	Philippines	NULL	2022-04-06	NULL
	quy	Quechua, Ayacucho	1987 Bible Society of Peru (FCBH Recording)	QUYSBU	900000	Peru	NULL	2022-03-02	2018-04-04	
	uni	Warapu (Ramo)	Wycliffe Bible Translators, Inc.	UNIWRV	300	Papua New Guinea	NULL	2022-02-15	NULL
	plt	Malagasy	Roman Catholic Version 2010 based on text Malagasy Catholic Bible 2003	MLGRCV	7520000	Madagascar	NULL	2022-03-01	2018-04-13	
	aom	Ömie	1991 Wycliffe Bible Translators, Inc.	AOMWBT	800	Papua New Guinea	NULL,NULL	2018-04-13	
	sll	Salt-Yui	1997 Wycliffe Bible Translators, Inc.	SLLTBL	6500	Papua New Guinea	NULL,NULL	2018-04-13	
	rwo	Rawa	1992 Wycliffe Bible Translators, Inc.	RWOWBT	11500	Papua New Guinea	NULL,NULL	2018-04-13	
	ltz	Luxembourgish	2017 Edition	LTZBIV	250000	Luxembourg	NULL,NULL	2022-05-19	
	fra	French	Ostervald Version	FRNO96	53500000	France	NULL,NULL	2018-04-13	
	zia	Zia	1982 BibleLeague International	ZIAWBT	4500	Papua New Guinea	NULL,NULL	2019-10-17	
	gax	Oromo, Borana-Arsi-Guji	2007 Bible Society of Ethiopia	GAXTBN	NULL	Ethiopia	NULL	2018-04-13	NULL
	tab	Tabassaran	2010 Institute for Bible Translation, Moscow	TABIBT	126000	Russia	NULL,NULL	2018-04-13	
	hnj	Hmong Njua	1990 Talking Bibles International	HNJASI	100000	Thailand	NULL	2021-04-24	NULL
	key	Kupia	2018 Wycliffe Bible Translators, Inc.	KEYWYI	6600	India	NULL	2022-02-08	2022-04-06	
	pow	Popoloca, San Felipe Otlaltepec	1993 Edition	POWWBT	3000	Mexico	NULL	2022-02-09	NULL
	yon	Yongkom	1995, 2003 The Bible Society of Papua New Guinea	YONPNG	6000	Papua New Guinea	NULL,NULL	2018-05-16	
	esk	Inupiaq	1997 Wycliffe Bible Translators Inc.	ESKWBT	5580	United States	NULL	2018-02-13	2018-05-16	
	spa	Spanish	The Word of God for All 2014	SPAWTC	29900000	Spain	NULL	2021-10-27	2018-03-22	
	jit	Jita	Wycliffe Bible Translators, Inc	JITWYI	205000	Tanzania	NULL	2022-03-01	NULL
	kmo	Kwoma	1974 Wycliffe Bible Translators, Inc.	KMOWBT	3000	Papua New Guinea	NULL,NULL	2018-04-13	
	hlt	Chin, Matu	2005 Bible Society of Myanmar	CNKBSM	30000	India	NULL	2021-05-24	2018-04-04	
	xbi	Kombio Wampukuamp	2000 Wycliffe Bible Translators, Inc.	XBIYAN	NULL	Papua New Guinea	NULL,NULL	2019-10-18	
	mwq	Chin, Cho	Common Language Version (Ng'thu K'Thai)	MWQBSM	15000	Myanmar (Burma)	NULL	2022-03-01	2018-12-04	
	iws	Iwam, Sepik	1989 Wycliffe Bible Translators, Inc.	IWSWBT	2500	Papua New Guinea	NULL,NULL	2018-04-13	
	dan	Danish	1933 Danish Bible	DAND33	5450000	Denmark	NULL,NULL	2018-04-04	
	wol	Wolof	2004 La Mission Baptiste du Sénégal	WOLMBS	3930000	Senegal	NULL	2022-02-10	NULL
	loz	Lozi	2009 Bible Society of Zambia	LOZDPI	610000	Zambia	NULL	2021-10-28	NULL
	byx	Qaqet	1996 Wycliffe Bible Translators, Inc.	BYXWBT	6350	Papua New Guinea	NULL,NULL	2018-05-16	
	mxx	Mahou	2019 Wycliffe Bible Translators Inc.	MXXWBT	300000	Ivory Coast	NULL,NULL	2021-06-08	
	nuf	Nusu	Nusu Book of Mark	NUFWBT	12000	China	NULL	2022-04-27	NULL
	spa	Spanish	La Biblia	SPNLBV	29900000	Spain	NULL,NULL	2018-04-04	
	kan	Kannada	Indian Revised Version	KANDPI	37700000	India	NULL	2022-03-30	2022-03-29	
	mpm	Mixteco de Santiago Yosondúa	1988, 2010 Bible League International	MPMTBL	2000	Mexico	NULL	2022-03-01	2018-04-13	
	kud	’Auhelawa	2008 Papua New Guinea Bible Translation Association, Inc.	KUDBTA	1200	Papua New Guinea	NULL,NULL	2018-04-04	
	ata	Pele-Ata	2009 Wycliffe Bible Translators, Inc.	ATAPNG	2000	Papua New Guinea	NULL	2021-10-29	2020-01-15	
	gai	Borei	Pioneer Bible Translators	GAIPBT	2090	Papua New Guinea	NULL	2022-02-08	2022-04-07	
	knj	Acateco	2016 Asociación Educativa y Cultural Maya	KNJAEM	48500	Guatemala	NULL	2022-03-01	2018-04-04	
	cox	Nanti	Wycliffe Bible Translators Version	COXWBT	250	Peru	NULL	2018-02-13	NULL
	kew	Kewa, West	2004 Edition	KEWPNG	45000	Papua New Guinea	NULL,NULL	2018-05-16	
	yup	Yukpa	2018 Asociación Civil, Capacitación Lingüística, Antropológica y Alfabetización Nativa (CLAN)	YUPLAN	3000	Colombia	NULL	2021-10-29	NULL
	myw	Muyuw	1993 Wycliffe Bible Translators, Inc. All rights reserved.	MYWPNG	6000	Papua New Guinea	NULL,NULL	2018-04-13	
	chy	Cheyenne	2007 Cheyenne Bible Translation Committee	CHYCHB	2100	United States	NULL	2022-02-07	2022-04-05	
	jbu	Jukun	1994 Wycliffe & Nigeria Bible Translation Trust	JBUIBS	2440	Nigeria	NULL	2022-03-01	2018-04-04	
	meh	Mixteco, Suroeste de Tlaxiaco	Wycliffe Bible Translators, Inc.	MEHWYI	7340	Mexico	NULL	2021-11-16	NULL
	abt	Ambulas (Wosera)	1996 Wycliffe Bible Translators, Inc.	ABTAWV	44000	Papua New Guinea	NULL,NULL	2020-01-15	
	ubu	Umbu Ungu - No Penge	1995, Bible League International	UBUNPG	NULL	Papua New Guinea	NULL,NULL	2018-04-04	
	crn	Cora, El Nayar	1999 Wycliffe Bible Translators Inc.	CRNWBT	9480	Mexico	NULL	2022-03-02	2018-04-13	
	heh	Kihehe	1999 Bible Society of Tanzania	HEHBST	805000	Tanzania	NULL	2021-05-23	2018-04-04	
	tim	Timbe	1987 Wycliffe Bible Translators, Inc.	TIMWBT	11000	Papua New Guinea	NULL,NULL	2018-04-04	
	abq	Abaza	2020 Institute for Bible Translation, Moscow	ABQIBT	37800	Russia	NULL	2022-05-26	NULL
	cla	Ron, Alis I	The Nigeria Bible Translation Trust 2018	CLAAIR	115000	Nigeria	NULL	2022-03-31	NULL
	bkl	Berik	1993 Edition	BKLLAI	1200	Indonesia	NULL,NULL	2018-04-04	
	msy	Aruamu	2004 Bible Society of Papua New Guinea	MSYPNG	8000	Papua New Guinea	NULL	2022-03-01	2018-04-13	
	gug	Guarani, Paraguayan	2002 Bible Society of Paraguay	GUGP02	4650000	Paraguay	NULL	2022-03-02	NULL
	mti	Maiwa (Papua New Guinea)	2011 Edition	MTIWBT	1400	Papua New Guinea	NULL,NULL	2018-04-04	
	awa	Awadhi	Easy-to-Read Version	AWAWTC	2530000	India	NULL	2021-04-23	2018-03-22	
	hap	Hupla	LAI 2013	HAPLAI	3000	Indonesia	NULL	2022-03-02	2021-04-15	
	guh	Guahibo	Revised	GUHNTM	23000	Colombia	NULL	2022-01-26	2022-03-08	
	tzh	Tzeltal, Bachajón	2006 Bible Society of Mexico	TZHBSM	NULL	Mexico	NULL	2022-03-02	2018-03-22	
	als	Albanian	Albanian Bible Version	ALSABV	2900000	Albania	NULL,NULL	2018-04-04	
	amn	Amanab	2001 The Bible Society of Papua New Guinea	AMNPNG	4420	Papua New Guinea	NULL,NULL	2018-03-22	
	myx	Lumasaaba	2016 Bible Society Of Uganda (DAVAR Audio)	MYXDPI	1120000	Uganda	NULL	2021-11-22	NULL
	mek	Mekeo	1998 Wycliffe Bible Translators, Inc.	MEKPNG	19000	Papua New Guinea	NULL,NULL	2018-04-13	
	gvn	Kuku-Yalanji	1985 Wycliffe Bible Translators	GVNWYI	360	Australia	NULL,NULL	2020-07-13	
	pao	Paiute, Northern	1985 Wycliffe	PAONAB	700	United States	NULL	2022-02-09	2018-04-13	
	adz	Adzera	2009 Wycliffe Bible Translators, Inc.	ADZAMV	30000	Papua New Guinea	NULL,NULL	2020-01-15	
	ron	Romanian	2000 Bible League International	RONWTC	19700000	Romania	NULL,NULL	2019-12-23	
	quz	Quechua, Cuzco	2011 Bibles International	QUZBIV	1500000	Peru	NULL,NULL	2018-04-04	
	lww	Lewo	2016 Wycliffe Bible Translators, Inc	LWWWBT	2200	Vanuatu	NULL	2022-02-09	2022-04-06	
	kpx	Koiali, Mountain	1981 Wycliffe Bible Translators, Inc.	KPXTBL	4000	Papua New Guinea	NULL,NULL	2018-05-16	
	poh	Pokomchi, Eastern	2009 Bible Society of Guatemala	POHBSG	NULL	Guatemala	NULL	2022-03-02	2018-03-22	
	som	Somali	SIM Version	SOMSIM	8340000	Somalia	NULL	2021-10-28	2021-09-21	
	pjt	Pitjantjatjara	Bible Society Australia 2002, 2007, 2018	PJTBSA	2660	Australia	NULL	2022-03-02	2022-04-07	
	kkc	Odoodee	2006 Wycliffe Bible Translators, Inc.	KKCWBT	490	Papua New Guinea	NULL,NULL	2018-05-16	
	cmn	Chinese, Mandarin	Chinese Contemporary Bible  (圣经当代译本修订版)	CMNTEM	840000000	China	NULL	2022-02-07	2020-10-23	
	wrs	Waris	2003 Wycliffe Bible Translators, Inc.	WRSPNG	2500	Papua New Guinea	NULL,NULL	2019-10-18	
	cbv	Cacua	2004 Bible League International	CBVTBL	400	Colombia	NULL	2021-05-24	2018-04-13	
	iry	Iraya	1991 Edition	IRYOMF	10000	Philippines	NULL,NULL	2018-04-04	
	nya	Chichewa	1992/2014 Bible Society of Malawi.	NYADPI	7000000	Malawi	NULL	2022-02-09	NULL
	usp	Uspanteco	1999 Wycliffe Bible Translators Inc.	USPWBT	3000	Guatemala	NULL	2022-03-02	2018-04-13	
	cym	Welsh	Beibl Cymraeg Newydd	CYMRNWB	508000	United Kingdom	NULL	2021-05-24	2022-04-05	
	nag	Nagamese	Indian Revised Version	NAGDPI	30000	India	NULL,NULL	2022-06-13	
	bwr	Bura	1986 Bible Society of Nigeria	BWRBSN	250000	Nigeria	NULL	2021-05-30	NULL
	hus	Tének de Veracruz	2005, Wycliffe Bible Translators, Inc.	HUSLLB	NULL	Mexico	NULL	2022-03-02	2018-04-13	
	agx	Aghul	2005 Institute for Bible Translation, Moscow	AGXIBT	29300	Russia	NULL	2021-04-22	2019-04-29	
	bis	Bislama	Bible Society of South Pacific	BISBSP	10000	Vanuatu	NULL	2021-04-23	2018-04-04	
	luo	Luo	1976 Bible Society of Kenya and Bible Society of Tanzania	LUODPI	4044000	Kenya	NULL	2022-02-09	NULL
	gvf	Golin	1980 Wycliffe Bible Translators, Inc.	GVFWBT	51100	Papua New Guinea	NULL,NULL	2018-04-13	
	por	Portuguese	Almeida Corrigida Fiel (ACF)	PORACF	10600000	Portugal	NULL,NULL	2018-04-04	
	bbj	Ghomala	2002 Bible Society of Cameroon	BBJABC	260000	Cameroon	NULL	2021-04-23	NULL
	gkp	Kpelle, Guinea	1995 Bible Society of Cote d'Ivoire	GKPCDI	460000	Guinea	NULL	2022-03-02	NULL
	dob	Dobu	1985 Wycliffe Bible Translators, Inc.	DOBWBT	10000	Papua New Guinea	NULL,NULL	2018-04-04	
	arb	Arabic Standard	Good News Version	ARBGNB	NULL	Iran	NULL	2021-04-22	NULL
	snn	Siona	2009 Wycliffe Bible Translators, Inc.	SNNWBT	200	Colombia	NULL	2022-03-02	2018-03-22	
	hau	Hausa	Common Language Version (Davar Audio)	HAUDCL	18500000	Nigeria	NULL	2021-08-11	NULL
	rom	Romani, Crimean (Ukraine)	2020 Pioneer Bible Translators & Bible Translators of Ukraine	ROMUCR	NULL	Ukraine	NULL,NULL	2021-12-22	
	zsr	Southern Rincon Zapotec	1992, Wycliffe Bible Translators, Inc.	ZSRWBT	12000	Mexico	NULL,NULL	2020-03-03	
	lat	Latin	Neo Vulgata	LATNV1	0	Vatican City	NULL	2022-02-09	2018-03-22	
	onr	One, Northern	Wycliffe Bible Translators, Inc.	ONRWBTR	2000	Papua New Guinea	NULL	2022-03-01	NULL
	aau	Abau	2006 Wycliffe Bible Translators, Inc.	AAUWBT	7270	Papua New Guinea	NULL,NULL	2020-01-15	
	zpo	Zapoteco, Amatlán	2002 Bible League International	ZPOTBL	10000	Mexico	NULL	2022-02-10	2018-04-13	
	gfk	Patpatar	1997 Wycliffe Bible Translators, Inc.	GFKTBL	7000	Papua New Guinea	NULL,NULL	2018-04-13	
	tbg	Tairora	2005 Wycliffe Bible Translators, Inc.	TBGWBT	6000	Papua New Guinea	NULL	2022-02-09	2018-05-16	
	ksd	Kuanua	1882-1983 Bible Society of Papua New Guinea	KSDPNG	61000	Papua New Guinea	NULL,NULL	2018-04-13	
	arp	Arapaho	Public Domain	ARPPDV	1000	United States	NULL,NULL	2020-01-15	
	nop	Numanggang	2005 Wycliffe Bible Translators, Inc.	NOPNTT	2300	Papua New Guinea	NULL,NULL	2018-05-16	
	ptp	Patep	1986 Wycliffe Bible Translators, Inc.	PTPWBT	1700	Papua New Guinea	NULL,NULL	2018-04-13	
	faa	Fasu	2010-2012 Wycliffe Bible Translators, Inc.	FAAWBT	1200	Papua New Guinea	NULL,NULL	2018-04-13	
	ssd	Siroi	1975, 1999 Wycliffe Bible Translators, Inc.	SSDWBT	1310	Papua New Guinea	NULL,NULL	2018-05-16	
	bef	Benabena	1982 Wycliffe Bible Translators, Inc.	BEFWBT	45000	Papua New Guinea	NULL,NULL	2018-03-22	
	mps	Dadibi	1987, 2001 Wycliffe Bible Translators, Inc.	MPSTBL	10000	Papua New Guinea	NULL,NULL	2022-04-05	
	tbk	Tagbanwa, Calamian	2008 Wycliffe Bible Translators, Inc.	TBKWBT	10000	Philippines	NULL	2022-03-30	2021-06-10	
	mil	Mixteco de Penoles	2002, Wycliffe Bible Translators, Inc	MILTBL	5500	Mexico	NULL	2022-03-01	2018-04-13	
	amu	Amuzgo de Guerrero	Bible League International	AMUMVR	30600	Mexico	NULL,NULL	2018-04-04	
	ame	Yanesha'	2014 Liga Bíblica del Peru	AMETBL	9830	Peru	NULL	2021-04-22	2020-01-15	
	acn	Ngochang	United Bible Societies, 2004	ACNBSM	27700	Myanmar (Burma)	NULL	2021-07-09	2018-04-04	
	tel	Telugu	Easy to Read Version	TELWTC	73800000	India	NULL	2021-10-28	2018-03-22	
	suk	Kisukuma	Common Language Version	SUKCLV	5430000	Tanzania	NULL	2022-03-02	2021-09-30	
	kor	Korean, North	Revised New Korean Standard Version	KORRNKV	NULL	North Korea	NULL	2022-03-01	2018-04-13	
	crs	Seychelles Kreol	2013 Bible Society in the Seychelles	CRSSBS	72700	Seychelles	NULL	2021-05-25	2022-04-06	
	nhy	Nahuatl, Norte de Oaxaca	2006 The Bible League	NHYOTS	9000	Mexico	NULL	2018-02-13	NULL
	yad	Yagua	1994 The Bible League	YADTBL	5690	Peru	NULL	2022-03-03	2018-04-13	
	emi	Mussau-Emira	2006, 2008, 2013 Wycliffe Bible Translators, Inc.	EMIWBT	5000	Papua New Guinea	NULL,NULL	2018-05-16	
	mzz	Maiadomu	2010 Wycliffe Bible Translators, Inc.	MZZWBT	900	Papua New Guinea	NULL,NULL	2018-05-16	
	wes	Pidgin, Cameroon	2000 Bible Society of Cameroon	WESFUL	NULL	Cameroon	NULL	2022-03-03	NULL
	cax	Chiquitano	2002 Bible Society of Bolivia	CAXSBB	5860	Bolivia	NULL	2021-05-24	2018-04-13	
	ind	Indonesian	Shellabear	INDSHL	22800000	Indonesia	NULL	2021-06-14	NULL
	zai	Zapoteco del Istmo	2003 Wycliffe Bible Translators, Inc	ZAIMSV	85000	Mexico	NULL	2018-02-13	NULL
	urd	Urdu	Pakistan Bible Society	URDURV	10000000	India	NULL	2022-03-02	2021-06-17	
	spa	Spanish	Dios Habla Hoy	SPADHH	29900000	Spain	NULL	2021-10-27	2018-04-13	
	lgg	Lugbara	1966 Bible Society of Uganda (Davar Audio)	LGGDPI	797000	Uganda	NULL	2021-09-30	NULL
	srx	Sirmauri	Sirmauri Bible (सिरमौरी बाइबिल)	SRXDPI	400000	India	NULL	2022-06-01	2022-06-21	
	hop	Hopi	1977 American Bible Society	HOPHNT	6780	United States	NULL	2022-03-02	NULL
	rus	Russian	2014 Bible League International	RUSWTC	137000000	Russia	NULL,NULL	2018-04-04	
	bhl	Bimin	2008 Bible Society of Papua New Guinea	BHLPNG	2250	Papua New Guinea	NULL,NULL	2020-06-16	
	bmh	Kein	2013 Wycliffe Bible Translators, Inc.	BMHWBT	1750	Papua New Guinea	NULL,NULL	2018-04-13	
	ood	O'othham	2010, Wycliffe Bible Translators, Inc.	PAPTBL	14000	United States	NULL	2021-11-05	2018-04-04	
	mlp	Bargam	2002 Bible League	MLPTBL	3750	Papua New Guinea	NULL,NULL	2018-03-22	
	atb	Zaiwa	Wycliffe Bible Translators, Inc. 2009	ATBBSM	80000	China	NULL	2021-04-23	2020-01-15	
	aoz	Timor Dakwan	2000 Indonesian Bible Society	AOZLAI	700000	Indonesia	NULL,NULL	2018-09-17	
	pma	Paama	2016 Wycliffe Bible Translators, Inc	PMAWBT	6000	Vanuatu	NULL,NULL	2021-06-18	
	rah	Rabha	Indian Evangelical Mission	RAHIEM	165000	India	NULL	2021-12-08	NULL
	mfk	Mofu, North	1975 Bible Society of Cameroon	MFKMFK	27500	Cameroon	NULL	2022-03-01	2018-04-04	
	mbb	Manobo, Western Bukidnon	Is Lalag te Megbevayà	MBBWBT	15000	Philippines	NULL	2022-03-01	2019-04-29	
	kze	Kosena	1980 Wycliffe Bible Translators, Inc.	KZEWBT	2000	Papua New Guinea	NULL,NULL	2018-04-13	
	ron	Romanian	Holy Bible, New Romanian Translation  ™	RONBIB	19700000	Romania	NULL	2021-11-05	2020-03-06	
	qvo	Quichua, Napo Lowland	Colegio Don Bosco	QVOVAA	10000	Ecuador	NULL	2022-03-02	2018-04-04	
	zlm	Malay	2001 Today's Malay Version	ZLMTMV	10500000	Malaysia	NULL	2021-05-14	2018-03-22	
	gbi	Galela	LAI 2002	GBILAI	79000	Indonesia	NULL	2021-05-23	2018-04-04	
	acr	Achí	Achi (reformado) Pentateuco	ACRAEM	85600	Guatemala	NULL	2021-04-15	2018-12-03	
	yor	Yoruba	2012 Bible Society of Nigeria	YORYOR	18900000	Nigeria	NULL	2022-03-03	2018-03-22	
	nse	Nsenga	Bible Society of Zambia Edition	NSEBSZ	544400	Zambia	NULL	2022-02-09	2021-09-22	
